DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161323068,11/16/2016,11/16/2016,1600,13,Newton,1363,210,ROBBERY,0344 1309 1313 0448 0327 1402,23,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,48TH                         ST,MCKINLEY                     AV,"(34.0003, -118.2608)",90011
161323072,11/15/2016,10/11/2016,1200,13,Newton,1331,922,CHILD STEALING,0913 2000 1813,41,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,922,,,,200 W  ADAMS                        BL,,"(34.0258, -118.2708)",90007
161323073,11/15/2016,11/15/2016,2130,13,Newton,1373,901,VIOLATION OF RESTRAINING ORDER,0913 0305 0340,21,F,H,101,STREET,,,IC,Invest Cont,901,,,,54TH                         ST,AVALON                       BL,"(33.9933, -118.2652)",90011
161323074,11/16/2016,11/14/2016,1400,13,Newton,1345,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1259 1251 0913 0527 0533 0400 1824,14,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,810,,,,1300 E  41ST                         ST,,"(34.0104, -118.2535)",90011
161323075,11/16/2016,11/14/2016,1400,13,Newton,1345,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 1259 1251 0527 0533 0400 1824,17,M,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,810,,,,1300 E  41ST                         ST,,"(34.0104, -118.2535)",90011
161323079,11/15/2016,11/15/2016,2100,13,Newton,1344,624,BATTERY - SIMPLE ASSAULT,0913 0602 2000 0561 1242 0416,75,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800 E  42ND                         ST,,"(34.0075, -118.2617)",90011
161323080,11/16/2016,11/16/2016,630,13,Newton,1324,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0445 0411 0432 0602 2000 0561 0913,56,M,H,501,SINGLE FAMILY DWELLING,205,KITCHEN KNIFE,AA,Adult Arrest,230,,,,1300 E  23RD                         ST,,"(34.0208, -118.2539)",90011
161323081,11/16/2016,11/16/2016,830,13,Newton,1353,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416 0602 1243 1813,26,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,43RD                         ST,AVALON                       BL,"(34.0057, -118.2652)",90011
161323082,11/16/2016,11/16/2016,1810,13,Newton,1313,480,BIKE - STOLEN,0344 1202,72,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,1000 E  WASHINGTON                   BL,,"(34.0259, -118.2535)",90021
161323083,11/16/2016,11/16/2016,850,13,Newton,1364,761,BRANDISH WEAPON,0334 0432 0421 0603 0913,34,F,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,930,,,1200 E  51ST                         ST,,"(33.9971, -118.2543)",90011
161323084,11/16/2016,11/16/2016,830,13,Newton,1361,320,"BURGLARY, ATTEMPTED",1309 1608 1601,34,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,320,,,,4900 S  GRAND                        AV,,"(33.9983, -118.2801)",90037
161323085,11/16/2016,11/16/2016,800,13,Newton,1363,310,BURGLARY,1601 0344 0321,20,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 E  47TH                         ST,,"(34.0007, -118.2634)",90011
161323086,11/16/2016,11/16/2016,1400,13,Newton,1372,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0448 0408 1243 1813 1309 0913,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,100 E  55TH                         ST,,"(33.9924, -118.2739)",90011
161323088,11/16/2016,11/16/2016,2120,13,Newton,1341,933,PROWLER,314,0,M,H,108,PARKING LOT,,,IC,Invest Cont,933,,,,3400 S  GRAND                        AV,,"(34.0202, -118.2761)",90007
161323089,11/16/2016,11/16/2016,1200,13,Newton,1362,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 0408 0419 2000,38,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,48TH                         ST,WALL,"(33.9993, -118.2718)",90011
161323090,11/17/2016,11/17/2016,125,13,Newton,1394,210,ROBBERY,0334 0432 0344,20,M,H,102,SIDEWALK,204,FOLDING KNIFE,IC,Invest Cont,210,,,,200 E  71ST                         ST,,"(33.9755, -118.2717)",90003
161323092,11/15/2016,11/15/2016,1130,13,Newton,1351,624,BATTERY - SIMPLE ASSAULT,0444 1309 1266 0356,49,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4000 S  MAIN                         ST,,"(34.0075, -118.2775)",90037
161323093,11/16/2016,11/16/2016,1055,13,Newton,1307,900,VIOLATION OF COURT ORDER,913,42,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,1000 E  7TH                          ST,,"(34.0385, -118.2437)",90021
161323095,11/16/2016,11/16/2016,100,13,Newton,1342,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,26,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,ADAIR,36TH                         ST,"(34.0112, -118.2691)",90011
161323098,11/17/2016,11/13/2016,2345,13,Newton,1394,624,BATTERY - SIMPLE ASSAULT,0416 0429 0443 0446,52,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,200 E  FLORENCE                     AV,,"(33.9786, -118.2717)",90003
161323099,11/17/2016,11/12/2016,1030,13,Newton,1303,440,THEFT PLAIN - PETTY ($950 & UNDER),344,51,F,B,101,STREET,,,IC,Invest Cont,440,,,,11TH                         ST,SAN PEDRO,"(34.0353, -118.2522)",90015
161323101,11/17/2016,11/17/2016,635,13,Newton,1313,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1407 1413 0216 0345 0906 1100 0302 0334 0430 1822,21,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,20TH                         ST,SAN PEDRO,"(34.0267, -118.258)",90011
161323103,11/17/2016,11/17/2016,630,13,Newton,1331,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,GRAND                        AV,35TH                         ST,"(34.0223, -118.2719)",90007
161323104,11/17/2016,4/5/2016,2000,13,Newton,1311,510,VEHICLE - STOLEN,,0,,,208,AUTO SALES LOT,,,IC,Invest Cont,510,,,,1900 S  FIGUEROA                     ST,,"(34.0335, -118.2737)",90007
161323107,11/17/2016,11/10/2016,1200,13,Newton,1321,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2300 S  GRAND                        AV,,"(34.0291, -118.2706)",90015
161323108,11/17/2016,11/17/2016,1010,13,Newton,1364,210,ROBBERY,0342 0432 0431 1309 0420 0337 0302 0334 0344 1402,0,M,H,405,CLOTHING STORE,103,RIFLE,IC,Invest Cont,210,998,,,4800 S  CENTRAL                      AV,,"(33.9998, -118.2565)",90011
161323115,11/17/2016,11/16/2016,2000,13,Newton,1341,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,39TH                         ST,HILL                         ST,"(34.0131, -118.2791)",90037
161323116,11/17/2016,11/17/2016,1030,13,Newton,1347,901,VIOLATION OF RESTRAINING ORDER,1402 0907 0913 2000 2004,32,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,998,,,1600 E  41ST                         PL,,"(34.0074, -118.2453)",90011
161323117,11/17/2016,11/16/2016,1850,13,Newton,1313,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,400 E  WASHINGTON                   BL,,"(34.0296, -118.2614)",90015
161323119,11/17/2016,11/17/2016,1600,13,Newton,1321,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1402 0344 0701 0800,0,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,341,998,,,200 W  ADAMS                        BL,,"(34.0289, -118.2686)",90007
161323120,11/17/2016,11/17/2016,130,13,Newton,1313,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1206 1000,46,M,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,SAN PEDRO                    ST,WASHINGTON                   BL,"(34.0277, -118.2574)",90021
161323122,11/17/2016,11/17/2016,1055,13,Newton,1383,350,"THEFT, PERSON",1309 0344 0352 1221 1251 0336 0326 0346 0400,20,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,200 E  62ND                         ST,,"(33.9834, -118.2718)",90003
161323123,11/17/2016,11/16/2016,1200,13,Newton,1367,354,THEFT OF IDENTITY,0377 0930,53,F,H,602,BANK,,,IC,Invest Cont,354,,,,4400    LONG BEACH                   AV,,"(34.0039, -118.243)",90058
161323124,11/17/2016,11/17/2016,1300,13,Newton,1352,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344,31,M,B,101,STREET,,,IC,Invest Cont,420,,,,45TH,WALL,"(34.0029, -118.2718)",90011
161323125,11/17/2016,11/14/2016,800,13,Newton,1362,940,EXTORTION,432,0,M,H,118,CONSTRUCTION SITE,511,VERBAL THREAT,IC,Invest Cont,940,,,,400 E  51ST                         ST,,"(33.9966, -118.2674)",90011
161323131,11/18/2016,11/17/2016,1915,13,Newton,1331,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,JEFFERSON,MAIN,"(34.0192, -118.2738)",90007
161323132,11/17/2016,11/17/2016,1545,13,Newton,1353,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,42,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,1000 E  43RD                         ST,,"(34.0058, -118.2581)",90011
161323134,11/18/2016,11/17/2016,2030,13,Newton,1307,330,BURGLARY FROM VEHICLE,1605 0344 0352 1221,28,F,H,101,STREET,,,IC,Invest Cont,330,,,,700    KOHLER                       ST,,"(34.0377, -118.2425)",90021
161323135,11/18/2016,11/17/2016,1900,13,Newton,1309,330,BURGLARY FROM VEHICLE,1609 1307 0344,31,M,B,101,STREET,,,IC,Invest Cont,330,,,,WASHINGTON                   BL,SANTA FE                     AV,"(34.0184, -118.2303)",90021
161323136,11/17/2016,11/17/2016,2030,13,Newton,1303,949,ILLEGAL DUMPING,1501,0,M,H,103,ALLEY,,,IC,Invest Cont,949,,,,1200 E  12TH                         ST,,"(34.0307, -118.2465)",90021
161323137,11/17/2016,11/7/2016,830,13,Newton,1341,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0352 1221,51,M,H,517,MISSIONS/SHELTERS,,,IC,Invest Cont,440,,,,3800    BROADWAY                     PL,,"(34.0133, -118.276)",90007
161323138,11/17/2016,11/17/2016,1305,13,Newton,1323,440,THEFT PLAIN - PETTY ($950 & UNDER),0104 0344 0325,0,M,H,248,CELL PHONE STORE,,,IC,Invest Cont,440,,,,2500 S  CENTRAL                      AV,,"(34.0219, -118.2571)",90011
161323139,11/17/2016,11/17/2016,740,13,Newton,1352,350,"THEFT, PERSON",0344 0352 1221 0336 1259 1251 0432,14,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,VERNON                       AV,MAIN                         ST,"(34.0038, -118.274)",90037
161323140,11/17/2016,11/17/2016,1730,13,Newton,1322,210,ROBBERY,1251 1259 0344 0216 0432 0334 0355 0443,14,M,H,102,SIDEWALK,205,KITCHEN KNIFE,IC,Invest Cont,210,,,,ADAMS                        BL,SAN PEDRO                    ST,"(34.0216, -118.2613)",90011
161323141,11/17/2016,11/16/2016,730,13,Newton,1371,210,ROBBERY,0344 0416 0432,0,M,H,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5600 S  BROADWAY,,"(33.9915, -118.2783)",90037
161323142,11/17/2016,11/17/2016,2000,13,Newton,1347,210,ROBBERY,1251 0337 0344 0432,24,F,O,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,210,,,,42ND                         ST,LONG BEACH                   AV,"(34.0063, -118.2433)",90011
161323144,11/17/2016,11/17/2016,2245,13,Newton,1363,900,VIOLATION OF COURT ORDER,0913 1202 1309 2004,71,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900,,,,600 E  50TH                         ST,,"(33.9976, -118.2652)",90011
161323145,11/17/2016,11/17/2016,1630,13,Newton,1342,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1202 0603 0361 0432 0443 1816 0906,64,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,500 E  36TH                         ST,,"(34.0146, -118.268)",90011
161323146,11/17/2016,11/17/2016,1440,13,Newton,1323,624,BATTERY - SIMPLE ASSAULT,0913 0444,29,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2500 S  SAN PEDRO                    ST,,"(34.0225, -118.2607)",90011
161323147,11/17/2016,11/17/2016,1800,13,Newton,1367,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0334 0411 0445 0602,22,M,B,501,SINGLE FAMILY DWELLING,219,SCREWDRIVER,IC,Invest Cont,230,,,,1600 E  52ND                         ST,,"(33.9957, -118.2456)",90011
161323149,11/18/2016,11/17/2016,1900,13,Newton,1333,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,28TH                         ST,PALOMA                       AV,"(34.0175, -118.2574)",90011
161323153,11/18/2016,11/17/2016,2230,13,Newton,1333,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0344,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2700 S  SAN PEDRO                    ST,,"(34.0207, -118.2619)",90011
161323154,11/18/2016,11/17/2016,1300,13,Newton,1333,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,34TH                         ST,WADSWORTH,"(34.0128, -118.259)",90011
161323156,11/18/2016,11/18/2016,500,13,Newton,1344,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,50,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,745,,,,41ST                         ST,WADSWORTH,"(34.0092, -118.2589)",90011
161323160,11/18/2016,11/18/2016,800,13,Newton,1317,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 E  16TH                         ST,,"(34.0264, -118.2488)",90021
161323162,11/18/2016,11/18/2016,1700,13,Newton,1309,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,PORTER,MATEO,"(34.0266, -118.2322)",90021
161323163,11/17/2016,11/17/2016,1135,13,Newton,1347,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913 0345,18,M,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,41ST                         ST,COMPTON                      AV,"(34.0086, -118.2474)",90011
161323164,11/18/2016,11/18/2016,1310,13,Newton,1341,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0202,34,M,H,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,440,,,,3700 S  HOPE                         ST,,"(34.0171, -118.2794)",90007
161323165,11/18/2016,11/18/2016,700,13,Newton,1317,440,THEFT PLAIN - PETTY ($950 & UNDER),344,21,F,H,213,WAREHOUSE,,,IC,Invest Cont,440,,,,1600    COMPTON                      AV,,"(34.0234, -118.2438)",90021
161323166,11/18/2016,11/18/2016,730,13,Newton,1323,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,M,H,248,CELL PHONE STORE,,,IC,Invest Cont,740,,,,1000 E  ADAMS                        BL,,"(34.0193, -118.2562)",90011
161323167,11/18/2016,11/16/2016,1800,13,Newton,1345,330,BURGLARY FROM VEHICLE,1612 0358 0344 1202 0329,64,M,H,101,STREET,,,IC,Invest Cont,330,,,,40TH                         ST,HOOPER                       AV,"(34.0102, -118.2521)",90011
161323169,11/17/2016,11/17/2016,800,13,Newton,1373,310,BURGLARY,0358 0344 0352 1221 1251,18,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,900 E  52ND                         PL,,"(33.9951, -118.2595)",90011
161323170,11/18/2016,11/18/2016,920,13,Newton,1343,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,50,F,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,3600    AVALON                       BL,,"(34.0136, -118.2653)",90011
161323172,11/18/2016,11/15/2016,1100,13,Newton,1345,210,ROBBERY,1309 1240 0337 0416 0420 0370 0344 0913,55,M,B,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,41ST                         ST,ZAMORA,"(34.0093, -118.2529)",90011
161323174,11/18/2016,11/18/2016,1800,13,Newton,1321,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,BROADWAY,22ND                         ST,"(34.0288, -118.2675)",90007
161323175,11/18/2016,11/18/2016,1000,13,Newton,1371,520,VEHICLE - ATTEMPT STOLEN,0329 1202,81,M,B,101,STREET,,,IC,Invest Cont,520,,,,300 W  56TH                         ST,,"(33.9915, -118.2783)",90037
161323177,11/18/2016,11/12/2016,1800,13,Newton,1342,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3800    ADAIR                        ST,,"(34.0127, -118.2682)",90011
161323178,11/18/2016,11/17/2016,2315,13,Newton,1309,330,BURGLARY FROM VEHICLE,1307 0344,50,M,H,101,STREET,,,IC,Invest Cont,330,,,,2300 E  WASHINGTON                   BL,,"(34.019, -118.232)",90021
161323179,11/18/2016,11/17/2016,300,13,Newton,1303,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 E  9TH                          PL,,"(34.0356, -118.2499)",90021
161323181,11/19/2016,11/18/2016,1800,13,Newton,1353,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 E  46TH                         ST,,"(34.0018, -118.26)",90011
161323184,11/18/2016,11/2/2016,1400,13,Newton,1371,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,27,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,200 W  58TH                         ST,,"(33.9898, -118.2761)",90037
161323187,11/18/2016,11/18/2016,900,13,Newton,1303,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0352 1221,0,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,1000    STANFORD                     AV,,"(34.0337, -118.2487)",90021
161323188,11/18/2016,11/18/2016,900,13,Newton,1383,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0448 0342 0334 0216,48,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,61ST                         ST,BROADWAY,"(33.9842, -118.2783)",90003
161323190,11/18/2016,11/18/2016,1000,13,Newton,1309,330,BURGLARY FROM VEHICLE,1609 1307 0344,25,F,A,108,PARKING LOT,,,IC,Invest Cont,330,,,,700    MATEO                        ST,,"(34.0346, -118.2323)",90021
161323191,11/18/2016,11/18/2016,1600,13,Newton,1347,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,25,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1500 E  32ND                         ST,,"(34.0128, -118.2485)",90011
161323192,11/18/2016,11/18/2016,1915,13,Newton,1394,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2000 0329 1243,57,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,6600 S  MAIN                         ST,,"(33.9797, -118.2739)",90003
161323193,11/19/2016,11/18/2016,2300,13,Newton,1353,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 E  43RD                         ST,,"(34.0057, -118.2617)",90011
161323194,11/19/2016,11/11/2016,1807,13,Newton,1325,648,ARSON,,33,M,H,101,STREET,506,FIRE,IC,Invest Cont,648,,,,02800 S  NAOMI                        AV,,"(34.0159, -118.2536)",90011
161323195,11/19/2016,11/18/2016,2320,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0416 0342 1822 1218 1309 0344,48,M,H,102,SIDEWALK,308,STICK,IC,Invest Cont,230,,,,OLYMPIC                      BL,LONG BEACH                   AV,"(34.0293, -118.241)",90021
161323196,11/19/2016,11/19/2016,145,13,Newton,1354,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0302 0334 0430 1309 0342 1822 0919 1407 1402,20,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,SLAUSON                      AV,BROADWAY,"(34.0083, -118.2719)",90011
161323197,11/19/2016,11/18/2016,800,13,Newton,1313,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1000 E  20TH                         ST,,"(34.0254, -118.2551)",90011
161323199,11/19/2016,11/19/2016,415,13,Newton,1303,310,BURGLARY,0416 1609,42,M,H,406,OTHER STORE,311,HAMMER,AA,Adult Arrest,310,,,,900    MAPLE                        AV,,"(34.0395, -118.2527)",90015
161323200,11/18/2016,11/18/2016,1845,13,Newton,1331,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 0416 1259 1251,15,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,812,,,200 E  28TH                         ST,,"(34.0228, -118.2686)",90011
161323201,11/17/2016,11/17/2016,1030,13,Newton,1303,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1402 0907 0334 1822 0601,28,M,H,203,OTHER BUSINESS,304,CLUB/BAT,AA,Adult Arrest,230,998,,,900 E  11TH                         ST,,"(34.0329, -118.2493)",90021
161323202,11/19/2016,11/17/2016,1045,13,Newton,1309,350,"THEFT, PERSON",344,55,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,350,440,,,1700 E  7TH                          ST,,"(34.0348, -118.2362)",90021
161323203,11/19/2016,11/19/2016,40,13,Newton,1352,210,ROBBERY,0416 0344 0216,44,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,46TH                         PL,WALL,"(34.0021, -118.2718)",90011
161323206,11/19/2016,11/18/2016,2000,13,Newton,1373,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0906 0421 0432,58,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,900 E  57TH                         ST,,"(33.9907, -118.2593)",90011
161323212,11/17/2016,11/14/2016,1030,13,Newton,1342,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0416 0446 0913,21,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,36TH                         ST,MAPLE                        AV,"(34.0157, -118.2704)",90011
161323215,11/19/2016,11/17/2016,1500,13,Newton,1354,440,THEFT PLAIN - PETTY ($950 & UNDER),344,17,M,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,4100    WOODLAWN                     AV,,"(34.0092, -118.2728)",90011
161323216,11/19/2016,11/19/2016,1045,13,Newton,1333,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0602 0561,49,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,745,,,,1000 E  28TH                         ST,,"(34.0175, -118.2574)",90011
161323217,11/19/2016,11/19/2016,1200,13,Newton,1373,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,53,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,600 E  56TH                         ST,,"(33.9916, -118.2652)",90011
161323218,11/19/2016,11/18/2016,735,13,Newton,1365,350,"THEFT, PERSON",1259 1251 0344 0305 0346 0400,17,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,HOOPER                       AV,47TH                         ST,"(34.0011, -118.2521)",90011
161323220,11/19/2016,9/26/2016,2330,13,Newton,1344,210,ROBBERY,1309 0342 0913 0344 0416 2002 0429 0352 1221,27,F,H,102,SIDEWALK,302,BLUNT INSTRUMENT,AO,Adult Other,210,,,,AVALON                       BL,41ST                         ST,"(34.0092, -118.2652)",90011
161323225,11/19/2016,11/19/2016,1830,13,Newton,1331,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 0913 1813 0416 0417 0444,36,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,200 W  ADAMS                        BL,,"(34.0258, -118.2708)",90007
161323226,11/19/2016,11/19/2016,1715,13,Newton,1331,626,INTIMATE PARTNER - SIMPLE ASSAULT,1402 0907 2000 1241 1813 0416,31,F,B,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,100 E  30TH                         ST,,"(34.0218, -118.2707)",90007
161323228,11/19/2016,10/15/2016,1200,13,Newton,1333,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3100    STANFORD                     AV,,"(34.0171, -118.2618)",90011
161323233,11/20/2016,11/19/2016,745,13,Newton,1363,900,VIOLATION OF COURT ORDER,0360 0913,70,F,B,102,SIDEWALK,,,IC,Invest Cont,900,,,,600 E  50TH                         ST,,"(33.9976, -118.2652)",90011
161323235,11/20/2016,11/20/2016,700,13,Newton,1307,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9TH,OLYMPIC,"(34.0344, -118.247)",90021
161323237,11/19/2016,11/19/2016,100,13,Newton,1346,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1822 0371 1218 0302 0334 1100 0432 1309 0430,37,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,41ST                         ST,COMPTON                      AV,"(34.0091, -118.2506)",90011
